,strategy,benchmark
2022-12-22 00:00:00+00:00,290049.60876100603,162658.02961217388
2022-12-23 00:00:00+00:00,293239.3523016642,163593.67263852642
2022-12-27 00:00:00+00:00,294973.67516611,162948.5525193174
2022-12-28 00:00:00+00:00,292158.94585485914,160923.4417733106
2022-12-29 00:00:00+00:00,294043.3008451379,163820.10760501592
2022-12-30 00:00:00+00:00,295436.0635243137,163388.60486416562
2023-01-03 00:00:00+00:00,294002.8146374983,162700.7503606992
2023-01-04 00:00:00+00:00,295317.64291143947,163956.86036178598
2023-01-05 00:00:00+00:00,297118.6054706904,162085.54703761675
2023-01-06 00:00:00+00:00,302632.9592907834,165802.51123822946
2023-01-09 00:00:00+00:00,299084.48961740534,165708.52013718092
2023-01-10 00:00:00+00:00,301392.78150691243,166870.58449429093
2023-01-11 00:00:00+00:00,304184.8609982199,168981.1640088125
2023-01-12 00:00:00+00:00,304848.40781688364,169596.380967627
2023-01-13 00:00:00+00:00,311660.40937767277,170254.33231069887
2023-01-17 00:00:00+00:00,314793.9726051764,169942.4558471587
2023-01-18 00:00:00+00:00,307569.6919779643,167259.38012234797
2023-01-19 00:00:00+00:00,303059.79846652417,166041.73652138567
2023-01-20 00:00:00+00:00,311764.6713710414,169134.9614306501
2023-01-23 00:00:00+00:00,320820.8801681119,171164.31288932572
2023-01-24 00:00:00+00:00,323115.1237425682,170980.6395785577
2023-01-25 00:00:00+00:00,323417.04530816607,171044.71388347968
2023-01-26 00:00:00+00:00,331035.860448828,172924.54954018266
2023-01-27 00:00:00+00:00,332578.4236006509,173321.8675007735
2023-01-30 00:00:00+00:00,322984.4195258701,171147.26822425815
2023-01-31 00:00:00+00:00,328031.93211553665,173663.67439617228
2023-02-01 00:00:00+00:00,334256.53397755837,175509.33890834783
2023-02-02 00:00:00+00:00,334534.3325367976,178064.2523875826
2023-02-03 00:00:00+00:00,333614.21811024414,176171.5718712847
2023-02-06 00:00:00+00:00,332209.2316550645,175094.93537549328
2023-02-07 00:00:00+00:00,344406.10122331476,177384.90658091792
2023-02-08 00:00:00+00:00,338736.7597422722,175445.23733196175
2023-02-09 00:00:00+00:00,336595.0002968421,173924.30777865334
2023-02-10 00:00:00+00:00,333406.19895661244,174330.17534324207
2023-02-13 00:00:00+00:00,338987.66176700307,176376.62600991345
2023-02-14 00:00:00+00:00,344337.50502330775,176295.46613272777
2023-02-15 00:00:00+00:00,343401.6727518703,176867.975978749
2023-02-16 00:00:00+00:00,337533.4210924278,174432.70241255645
2023-02-17 00:00:00+00:00,330424.21276841447,173996.94532330526
2023-02-21 00:00:00+00:00,322588.9407654099,170506.36154625384
2023-02-22 00:00:00+00:00,321674.23400878935,170271.43151869465
2023-02-23 00:00:00+00:00,338199.7710151356,171177.15774892064
2023-02-24 00:00:00+00:00,336183.8987613708,169348.6060804729
2023-02-27 00:00:00+00:00,337719.9736320247,169925.370274895
2023-02-28 00:00:00+00:00,340688.4396387541,169297.3084564856
2023-03-01 00:00:00+00:00,336550.800182069,168647.92035314365
2023-03-02 00:00:00+00:00,339089.67516319506,169959.54141942243
2023-03-03 00:00:00+00:00,350973.4525672171,172685.29698556234
2023-03-06 00:00:00+00:00,348453.881194558,172804.93689860456
2023-03-07 00:00:00+00:00,343628.2915467194,170156.0732255174
2023-03-08 00:00:00+00:00,347661.7410452757,170433.77854453016
2023-03-09 00:00:00+00:00,335800.0880068987,167289.2832827425
2023-03-10 00:00:00+00:00,334843.24717760587,164875.40418014274
2023-03-13 00:00:00+00:00,333732.1522535471,164640.41960965536
2023-03-14 00:00:00+00:00,352173.9344399686,167361.8935559303
2023-03-15 00:00:00+00:00,357333.15027053404,166315.21476346164
2023-03-16 00:00:00+00:00,372926.8516730141,169233.22051583155
2023-03-17 00:00:00+00:00,369571.96699727874,167254.43035161236
2023-03-20 00:00:00+00:00,368555.83573360543,168862.69676872695
2023-03-21 00:00:00+00:00,373346.4756355916,171079.93497937528
2023-03-22 00:00:00+00:00,372508.992971776,168163.62005778006
2023-03-23 00:00:00+00:00,381138.87855207664,168618.24900019405
2023-03-24 00:00:00+00:00,381558.62733012217,169724.7477491838
2023-03-27 00:00:00+00:00,376527.18397675647,170042.0785055456
2023-03-28 00:00:00+00:00,374107.0541632207,169660.38709388868
2023-03-29 00:00:00+00:00,382112.77425404824,172126.36832866695
2023-03-30 00:00:00+00:00,387147.5223785692,173134.21255624568
2023-03-31 00:00:00+00:00,393483.15788942686,175574.50407183412
2023-04-03 00:00:00+00:00,394590.1560050644,176243.51399360184
2023-04-04 00:00:00+00:00,393175.5839109908,175265.73655520228
2023-04-05 00:00:00+00:00,387184.62912614585,174806.82599292332
2023-04-06 00:00:00+00:00,394094.14924251573,175488.68077428595
2023-04-10 00:00:00+00:00,394799.55464494956,175668.82243045198
2023-04-11 00:00:00+00:00,389309.6295156136,175716.002063359
2023-04-12 00:00:00+00:00,386480.22285297955,174999.7988729522
2023-04-13 00:00:00+00:00,393099.0480846212,177324.26848047358
2023-04-14 00:00:00+00:00,393502.9185161584,176891.1158160447
2023-04-17 00:00:00+00:00,394288.1587930363,177525.8318716965
2023-04-18 00:00:00+00:00,396674.26619010034,177641.6128725674
2023-04-19 00:00:00+00:00,396638.9567487397,177611.62789778056
2023-04-20 00:00:00+00:00,390020.06703868473,176642.35915618273
2023-04-21 00:00:00+00:00,389821.92846144474,176779.61643503877
2023-04-24 00:00:00+00:00,387573.2483836649,176964.03971106975
2023-04-25 00:00:00+00:00,377653.53527720354,174154.91527915138
2023-04-26 00:00:00+00:00,392278.4551901424,173417.2630822236
2023-04-27 00:00:00+00:00,415359.9319155029,176869.65317379162
2023-04-28 00:00:00+00:00,420014.5809090007,178379.2650694952
2023-05-01 00:00:00+00:00,427356.8800187357,178199.15068479328
2023-05-02 00:00:00+00:00,420671.1219253109,176196.3479964269
2023-05-03 00:00:00+00:00,416468.16194945533,174986.92674189317
2023-05-04 00:00:00+00:00,411840.480553948,173747.50687684058
2023-05-05 00:00:00+00:00,423450.05427936284,176964.03971106975
2023-05-08 00:00:00+00:00,426045.9032278001,177011.17843678058
2023-05-09 00:00:00+00:00,421760.97318217397,176234.93711813985
2023-05-10 00:00:00+00:00,424600.25221094926,177058.3853411517
2023-05-11 00:00:00+00:00,424883.0294577775,176749.59055305575
2023-05-12 00:00:00+00:00,421750.3694644735,176518.00127984982
2023-05-15 00:00:00+00:00,427384.94498832757,177127.00034484765
2023-05-16 00:00:00+00:00,428635.58528327814,175943.30971669994
2023-05-17 00:00:00+00:00,435853.6849530314,178079.07442832534
2023-05-18 00:00:00+00:00,447814.6574994395,179794.55860658092
2023-05-19 00:00:00+00:00,444999.375705483,179532.91617992785
2023-05-22 00:00:00+00:00,447487.03957010823,179605.867346417
2023-05-23 00:00:00+00:00,441456.76709919196,177590.15161979542
2023-05-24 00:00:00+00:00,441504.5890313221,176303.5793932999
2023-05-25 00:00:00+00:00,482653.89306633524,177830.34503992746
2023-05-26 00:00:00+00:00,494250.55897824466,180133.3656409278
2023-05-30 00:00:00+00:00,499033.68397327955,180201.98064462378
2023-05-31 00:00:00+00:00,488373.96215519996,179202.71329250705
2023-06-01 00:00:00+00:00,504925.5462580266,180905.31170397153
2023-06-02 00:00:00+00:00,504456.72656841285,183521.4359843969
2023-06-05 00:00:00+00:00,503310.87924200605,183169.75681899098
2023-06-06 00:00:00+00:00,499802.951830025,183568.57471010776
2023-06-07 00:00:00+00:00,484969.4452195936,182933.872290188
2023-06-08 00:00:00+00:00,490949.044705204,184040.31649624955
2023-06-09 00:00:00+00:00,493054.0864412256,184370.58756233065
2023-06-12 00:00:00+00:00,502404.35764846974,186043.17372754417
2023-06-13 00:00:00+00:00,510380.60556248314,187269.73509726982
2023-06-14 00:00:00+00:00,521613.7541286565,187492.7338592817
2023-06-15 00:00:00+00:00,531044.3625059605,189817.189831071
2023-06-16 00:00:00+00:00,527715.401455831,189170.6379599963
2023-06-20 00:00:00+00:00,532171.8374663483,188189.1925096742
2023-06-21 00:00:00+00:00,525058.0558122508,187224.95535320434
2023-06-22 00:00:00+00:00,530191.3247698926,187900.79677673112
2023-06-23 00:00:00+00:00,526535.0751542224,186480.2534828046
2023-06-26 00:00:00+00:00,511005.7047283733,185718.3569542847
2023-06-27 00:00:00+00:00,523924.88292034285,187754.4581003271
2023-06-28 00:00:00+00:00,519529.6690703107,187849.1446237104
2023-06-29 00:00:00+00:00,514450.5186451273,188589.49669558488
2023-06-30 00:00:00+00:00,527240.1109597315,190814.99815985796
2023-07-03 00:00:00+00:00,526928.6813333664,191034.56071739222
2023-07-05 00:00:00+00:00,531846.0020532232,190750.44660431411
2023-07-06 00:00:00+00:00,526782.7030541427,189256.76124364967
2023-07-07 00:00:00+00:00,529469.286812936,188778.9242852797
2023-07-10 00:00:00+00:00,526700.4799183491,189256.76124364967
2023-07-11 00:00:00+00:00,532419.3402884508,190462.03723563894
2023-07-12 00:00:00+00:00,548054.7161076956,191994.475346801
2023-07-13 00:00:00+00:00,563938.4894074154,193518.32294676895
